name,size,price,url
Pasarisa Malbec Patagonia SINGLE VYD,750ml,29.99,https://www.totalwine.com/wine/red-wine/malbec/pasarisa-malbec-patagonia-single-vyd/p/239114750?s=304&igrules=true
Donnachiara Aglianico IGT,750ml,17.99,https://www.totalwine.com/wine/red-wine/aglianico/donnachiara-aglianico-igt/p/219293750?s=304&igrules=true
Thousand Lives Cabernet Sauvignon,750ml,7.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/thousand-lives-cabernet-sauvignon/p/213633750?s=304&igrules=true
Mascota Vineyards Unanime Signature Cabernet Sauvignon,750ml,34.99,https://www.totalwine.com/wine/new-arrivals/deals/red-wine/cabernet-sauvignon/mascota-vineyards-unanime-signature-cabernet-sauvignon/p/230220750?s=304&igrules=true
Chateau Prieure Lichine Margaux,750ml,84.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-prieure-lichine-margaux/p/1001918750?s=304&igrules=true
Radius Red Blend,750ml,13.99,https://www.totalwine.com/wine/red-wine/red-blend/radius-red-blend/p/115136750?s=304&igrules=true
First & Local Cabernet Reserve Bourbon Barrel,750ml,18.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/first-local-cabernet-reserve-bourbon-barrel/p/240244750?s=304&igrules=true
Torial Red Blend,750ml,34.99,https://www.totalwine.com/wine/red-wine/zinfandel/torial-red-blend/p/178669750?s=304&igrules=true
Borrasca Rose Cava,750ml,11.99,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/cava/rose/borrasca-rose-cava/p/220412750?s=304&igrules=true
Seastone Sauvignon Blanc,750ml,11.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/seastone-sauvignon-blanc/p/213666750?s=304&igrules=true
BlueWing Vineyards Cabernet Sauvignon Sonoma,750ml,19.99,https://www.totalwine.com/wine/new-arrivals/deals/red-wine/cabernet-sauvignon/bluewing-vineyards-cabernet-sauvignon-sonoma/p/224001750?s=304&igrules=true
Grey Rock Sauvignon Blanc Rose,750ml,15.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/grey-rock-sauvignon-blanc-rose/p/230794750?s=304&igrules=true
Belvino Pinot Grigio Gold,750ml,11.49,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/belvino-pinot-grigio-gold/p/235489750?s=304&igrules=true
Radius Red Blend Eclipse,750ml,15.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/radius-red-blend-eclipse/p/147684750?s=304&igrules=true
La Belle Angele Pinot Noir,750ml,9.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/la-belle-angele-pinot-noir/p/233591750?s=304&igrules=true
Grey Rock Sauvignon Blanc Reserve,750ml,19.99,https://www.totalwine.com/wine/deals/gift-center/white-wine/sauvignon-blanc/grey-rock-sauvignon-blanc-reserve/p/129864750?s=304&igrules=true
Quinta das Carvalhas Tinto Douro,750ml,15.99,https://www.totalwine.com/wine/red-wine/red-blend/quinta-das-carvalhas-tinto-douro/p/129992750?s=304&igrules=true
Luc Pirlet Cabernet Sauvignon Reserve,750ml,12.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/luc-pirlet-cabernet-sauvignon-reserve/p/99456750?s=304&igrules=true
Magic Box Red Blend,750ml,9.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/magic-box-red-blend/p/186439750?s=304&igrules=true
L. Prima Chardonnay Central Coast,750ml,16.99,https://www.totalwine.com/wine/white-wine/chardonnay/l-prima-chardonnay-central-coast/p/235409750?s=304&igrules=true
San Gregorio Single Vineyard Loma Gorda Old Vine Garnacha,750ml,15.99,https://www.totalwine.com/wine/red-wine/grenache/san-gregorio-single-vineyard-loma-gorda-old-vine-garnacha/p/191897750?s=304&igrules=true
Chopo Jumilla Monastrell,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/mourvedre-monastrell/chopo-jumilla-monastrell/p/152333750?s=304&igrules=true
J. Navascues Cutio Garnacha,750ml,14.99,https://www.totalwine.com/wine/red-wine/red-blend/j-navascues-cutio-garnacha/p/224657750?s=304&igrules=true
Chateau Bel-Air Lussac St Emilion,750ml,26.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-bel-air-lussac-st-emilion/p/97167750?s=304&igrules=true
Snake & Herring Dirty Boots Cabernet,750ml,25.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/snake-herring-dirty-boots-cabernet/p/178749750?s=304&igrules=true
Saladini Pilastri Falerio,750ml,12.99,https://www.totalwine.com/wine/deals/white-wine/white-blend/saladini-pilastri-falerio/p/18372750?s=304&igrules=true
Hall Ranch Sauvignon Blanc Paso Robles,750ml,19.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/hall-ranch-sauvignon-blanc-paso-robles/p/224027750?s=304&igrules=true
Barrelhouse Bourbon Chardonnay,750ml,15.99,https://www.totalwine.com/wine/white-wine/chardonnay/barrelhouse-bourbon-chardonnay/p/213169750?s=304&igrules=true
Louis Bouillot Blanc de Blancs,750ml,25.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/blanc-de-blancs/louis-bouillot-blanc-de-blancs/p/93458750?s=304&igrules=true
Iter Chardonnay California,1.5L,22.99,https://www.totalwine.com/wine/white-wine/chardonnay/iter-chardonnay-california/p/164293015?s=304&igrules=true
Vistamar Brisa Sauvignon Blanc,750ml,6.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/vistamar-brisa-sauvignon-blanc/p/112468750?s=304&igrules=true
Inconspicuous Zinfandel Sonoma,750ml,22.99,https://www.totalwine.com/wine/red-wine/zinfandel/inconspicuous-zinfandel-sonoma/p/143760750?s=304&igrules=true
Seven Rings Cabernet Sauvignon Oak Knoll,750ml,39.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/seven-rings-cabernet-sauvignon-oak-knoll/p/142242750?s=304&igrules=true
Paso Ranches Bourbon Barrel Zinfandel,750ml,22.99,https://www.totalwine.com/wine/deals/red-wine/zinfandel/paso-ranches-bourbon-barrel-zinfandel/p/178682750?s=304&igrules=true
Chateau Tour de Bonnet Blanc,750ml,19.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-tour-de-bonnet-blanc/p/110460750?s=304&igrules=true
Angelica Zapata Cabernet Sauvignon,750ml,49.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/angelica-zapata-cabernet-sauvignon/p/239118750?s=304&igrules=true
Crimson Ranch Pinot Noir,750ml,13.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/crimson-ranch-pinot-noir/p/214756750?s=304&igrules=true
1858 Cabernet Sauvignon Napa Valley,750ml,69.99,https://www.totalwine.com/wine/gift-center/new-arrivals/deals/red-wine/cabernet-sauvignon/1858-cabernet-sauvignon-napa-valley/p/143794750?s=304&igrules=true
Salmon Sancerre Sauvignon Blanc,750ml,39.99,https://www.totalwine.com/wine/deals/gift-center/white-wine/sauvignon-blanc/salmon-sancerre-sauvignon-blanc/p/13305750?s=304&igrules=true
De Margerie Grand Cru Brut Champagne,750ml,54.99,https://www.totalwine.com/wine/deals/gift-center/champagne-sparkling-wine/champagne/brut/de-margerie-grand-cru-brut-champagne/p/4032750?s=304&igrules=true
Malbado Malbec,750ml,19.99,https://www.totalwine.com/wine/red-wine/malbec/malbado-malbec/p/235694750?s=304&igrules=true
Heavenly Cream Chardonnay,750ml,15.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/heavenly-cream-chardonnay/p/213646750?s=304&igrules=true
Rock View Pinot Noir Reserve Monterey County,750ml,17.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/rock-view-pinot-noir-reserve-monterey-county/p/133335750?s=304&igrules=true
La Vostra Prosecco Rose,750ml,14.49,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/rose/la-vostra-prosecco-rose/p/231170750?s=304&igrules=true
Chateau Gigery Cotes de Provence Rose,750ml,17.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/chateau-gigery-cotes-de-provence-rose/p/231180750?s=304&igrules=true
Big Six Bourbon Barrel Cabernet Sauvignon,750ml,16.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/big-six-bourbon-barrel-cabernet-sauvignon/p/178683750?s=304&igrules=true
Big Sipper Delightful White California,5L Box,16.49,https://www.totalwine.com/wine/new-arrivals/white-wine/white-blend/big-sipper-delightful-white-california/p/161936051?s=304&igrules=true
Double Black Red Blend Paso Robles,750ml,14.99,https://www.totalwine.com/wine/red-wine/red-blend/double-black-red-blend-paso-robles/p/230361750?s=304&igrules=true
Big Sipper Tropical Chardonnay California,5L Box,15.99,https://www.totalwine.com/wine/white-wine/chardonnay/big-sipper-tropical-chardonnay-california/p/194602051?s=304&igrules=true
Chateau Bellevue Bordeaux,750ml,13.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-bellevue-bordeaux/p/94434750?s=304&igrules=true
Castello Meleto Borgaio Chianti Classico Riserva,750ml,21.99,https://www.totalwine.com/wine/red-wine/sangiovese/castello-meleto-borgaio-chianti-classico-riserva/p/234851750?s=304&igrules=true
Castello Meleto Borgaio Chianti Classico,750ml,16.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/castello-meleto-borgaio-chianti-classico/p/234850750?s=304&igrules=true
Double Black Merlot Paso Robles,750ml,14.99,https://www.totalwine.com/wine/red-wine/merlot/double-black-merlot-paso-robles/p/230360750?s=304&igrules=true
River Road Pinot Noir Russian River Valley Reserve,750ml,25.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/river-road-pinot-noir-russian-river-valley-reserve/p/92745750?s=304&igrules=true
Chateau Landat Haut Medoc,750ml,24.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-landat-haut-medoc/p/72501750?s=304&igrules=true
Big Sipper Bold Cabernet Sauvignon California,5L Box,15.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/big-sipper-bold-cabernet-sauvignon-california/p/194604051?s=304&igrules=true
D'Autrefois Rose de Pinot Noir,750ml,14.99,https://www.totalwine.com/wine/deals/rose-blush-wine/pinot-noir/dautrefois-rose-de-pinot-noir/p/38884750?s=304&igrules=true
Kia Ora Signature Marlborough Sauvignon Blanc,750ml,14.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/kia-ora-signature-marlborough-sauvignon-blanc/p/213620750?s=304&igrules=true
Blue Canyon Cabernet Monterey,750ml,18.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/blue-canyon-cabernet-monterey/p/185634750?s=304&igrules=true
Vennstone Pinot Noir Tri Appellation,750ml,19.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/vennstone-pinot-noir-tri-appellation/p/223960750?s=304&igrules=true
Mascota Vineyards Unanime Chardonnay,750ml,19.99,https://www.totalwine.com/wine/gift-center/deals/white-wine/chardonnay/mascota-vineyards-unanime-chardonnay/p/213305750?s=304&igrules=true
Butter Knife Chardonnay,750ml,16.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/butter-knife-chardonnay/p/174052750?s=304&igrules=true
Tesoro della Regina Chianti Classico,750ml,14.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/tesoro-della-regina-chianti-classico/p/130283750?s=304&igrules=true
Courtney Benham Sauvignon Blanc Terroir Selection,750ml,17.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/courtney-benham-sauvignon-blanc-terroir-selection/p/235912750?s=304&igrules=true
Pour Haus Cabernet Sauvignon,3L Box,17.49,https://www.totalwine.com/wine/new-arrivals/deals/red-wine/cabernet-sauvignon/pour-haus-cabernet-sauvignon/p/133474031?s=304&igrules=true
Radius Cabernet Reserve,750ml,19.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/radius-cabernet-reserve/p/181114750?s=304&igrules=true
Soupcon de Fruit Rose d'Anjou,750ml,14.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/soupcon-de-fruit-rose-danjou/p/231181750?s=304&igrules=true
Tesoro della Regina Chianti Classico Riserva,750ml,18.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/tesoro-della-regina-chianti-classico-riserva/p/130284750?s=304&igrules=true
Albino Armani Pinot Grigio Corvara,750ml,16.99,https://www.totalwine.com/wine/deals/white-wine/pinot-grigio-pinot-gris/albino-armani-pinot-grigio-corvara/p/14442750?s=304&igrules=true
Armani Prosecco,750ml,18.99,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/prosecco/armani-prosecco/p/114042750?s=304&igrules=true
Big Sipper Red California,5L Box,16.49,https://www.totalwine.com/wine/new-arrivals/deals/red-wine/red-blend/big-sipper-red-california/p/161935051?s=304&igrules=true
Ryer Vineyards Chardonnay California,750ml,10.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/ryer-vineyards-chardonnay-california/p/232858750?s=304&igrules=true
Harebrained Cabernet Sauvignon Napa,750ml,39.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/harebrained-cabernet-sauvignon-napa/p/235688750?s=304&igrules=true
Tsarine Cuvee Adriana Brut Champagne,750ml,99.99,https://www.totalwine.com/wine/gift-center/deals/champagne-sparkling-wine/champagne/tsarine-cuvee-adriana-brut-champagne/p/147861750?s=304&igrules=true
Rivata Casa Rossa,750ml,11.99,https://www.totalwine.com/wine/red-wine/red-blend/rivata-casa-rossa/p/117578750?s=304&igrules=true
Carmen Gran Reserva Carmenere,750ml,17.99,https://www.totalwine.com/wine/red-wine/carmenere/carmen-gran-reserva-carmenere/p/233765750?s=304&igrules=true
Miles From Nowhere Shiraz,750ml,14.99,https://www.totalwine.com/wine/red-wine/syrah-shiraz/miles-from-nowhere-shiraz/p/178744750?s=304&igrules=true
Ryer Vineyards Sauvignon Blanc California,750ml,10.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/ryer-vineyards-sauvignon-blanc-california/p/232859750?s=304&igrules=true
Domaine De Bendel Rose Cotes De Provence,750ml,19.99,https://www.totalwine.com/wine/rose-blush-wine/roditis/domaine-de-bendel-rose-cotes-de-provence/p/172950750?s=304&igrules=true
Agitator Bourbon Barrel Cabernet Sauvignon,750ml,27.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/agitator-bourbon-barrel-cabernet-sauvignon/p/224527750?s=304&igrules=true
Chateau De La Huste Fronsac,750ml,26.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-la-huste-fronsac/p/135718750?s=304&igrules=true
Terramore Organic Pinot Grigio,750ml,14.99,https://www.totalwine.com/wine/deals/white-wine/pinot-grigio-pinot-gris/terramore-organic-pinot-grigio/p/104965750?s=304&igrules=true
Dr Heidemanns Riesling QbA,750ml,11.99,https://www.totalwine.com/wine/deals/white-wine/riesling/dr-heidemanns-riesling-qba/p/96105750?s=304&igrules=true
Olema Sparkling Brut,750ml,19.99,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/sparkling-wine/brut/olema-sparkling-brut/p/223945750?s=304&igrules=true
Ed Edmundo Red Blend,750ml,10.99,https://www.totalwine.com/wine/red-wine/red-blend/ed-edmundo-red-blend/p/235697750?s=304&igrules=true
Truth & Valor Cabernet Sauvignon Paso Robles,750ml,26.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/truth-valor-cabernet-sauvignon-paso-robles/p/143688750?s=304&igrules=true
Magic Box Chardonnay,750ml,11.99,https://www.totalwine.com/wine/white-wine/chardonnay/magic-box-chardonnay/p/236009750?s=304&igrules=true
Ropiteau Pinot Noir Reserve,750ml,14.99,https://www.totalwine.com/wine/red-wine/pinot-noir/ropiteau-pinot-noir-reserve/p/223395750?s=304&igrules=true
Rock View Chardonnay Reserve Mendocino,750ml,27.99,https://www.totalwine.com/wine/deals/gift-center/white-wine/chardonnay/rock-view-chardonnay-reserve-mendocino/p/117938750?s=304&igrules=true
Paradise Peak Sweet Riesling,750ml,11.99,https://www.totalwine.com/wine/white-wine/riesling/paradise-peak-sweet-riesling/p/117226750?s=304&igrules=true
Cameleon Malbec,750ml,15.99,https://www.totalwine.com/wine/deals/red-wine/malbec/cameleon-malbec/p/213610750?s=304&igrules=true
Ryer Vineyards Cabernet Sauvignon California,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/ryer-vineyards-cabernet-sauvignon-california/p/232857750?s=304&igrules=true
Palliser Estate Sauvignon Blanc,750ml,22.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/palliser-estate-sauvignon-blanc/p/178757750?s=304&igrules=true
Oak Ridge Cabernet Estate Grown Lodi,750ml,16.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/oak-ridge-cabernet-estate-grown-lodi/p/103498750?s=304&igrules=true
Crossfork Creek Merlot Yakima,750ml,26.99,https://www.totalwine.com/wine/red-wine/merlot/crossfork-creek-merlot-yakima/p/170802750?s=304&igrules=true
Parcelica Green Red Blend,750ml,15.99,https://www.totalwine.com/wine/new-arrivals/deals/red-wine/red-blend/parcelica-green-red-blend/p/227756750?s=304&igrules=true
Conte Priola Pinot Grigio,1.5L,15.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/conte-priola-pinot-grigio/p/12501015?s=304&igrules=true
Bella Strada Bellini Peach,750ml,13.99,https://www.totalwine.com/wine/champagne-sparkling-wine/flavored-sparkling-wine/bella-strada-bellini-peach/p/231157750?s=304&igrules=true
Mina Mesa Zinfandel Paso Robles,750ml,12.99,https://www.totalwine.com/wine/red-wine/zinfandel/mina-mesa-zinfandel-paso-robles/p/219794750?s=304&igrules=true
Ryer Vineyards Red Blend California,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/ryer-vineyards-red-blend-california/p/232860750?s=304&igrules=true
ReLusso Rosso Frizzante,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-red-wine/relusso-rosso-frizzante/p/173512750?s=304&igrules=true
Belrose Rose Mediterranee,750ml,15.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/belrose-rose-mediterranee/p/234754750?s=304&igrules=true
Tesoro della Regina Rose,750ml,12.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/tesoro-della-regina-rose/p/224650750?s=304&igrules=true
River Road Chardonnay Unoaked Reserve,750ml,18.99,https://www.totalwine.com/wine/white-wine/chardonnay/river-road-chardonnay-unoaked-reserve/p/235481750?s=304&igrules=true
Rivata Moscato d' Asti,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/rivata-moscato-d-asti/p/38078750?s=304&igrules=true
La Delizia Prosecco,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/la-delizia-prosecco/p/139977750?s=304&igrules=true
Be Free Dealcoholized Rose,750ml,9.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/be-free-dealcoholized-rose/p/242862750?s=304&igrules=true
Forbidden Kiss Sweet Red Sparkling,750ml,13.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-red-wine/forbidden-kiss-sweet-red-sparkling/p/231764750?s=304&igrules=true
Red Decadence Chocolate Wine,750ml,13.99,https://www.totalwine.com/wine/dessert-fortified-wine/chocolate-wine/red-decadence-chocolate-wine/p/113042750?s=304&igrules=true
Le Colline Pinot Noir,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/le-colline-pinot-noir/p/107866750?s=304&igrules=true
Seastone Pinot Grigio,750ml,11.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/seastone-pinot-grigio/p/231056750?s=304&igrules=true
Invicta by Merus Cabernet Sauvignon Napa Valley,750ml,24.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/invicta-by-merus-cabernet-sauvignon-napa-valley/p/232911750?s=304&igrules=true
